FID;GEBIED;GEBOMSCH;LOCATIE;LOCOMSCH;X_WGS;Y_WGS;X_RD;Y_RD;Bron
8853;ZWARTMR;Zwarte Meer;VENRTE2007;Veneriete raai 2 PQ 007;5.98607972456;52.6321266624;195510;516120;DONAR_RD
8854;ZWARTMR;Zwarte Meer;VENRTE2008;Veneriete raai 2 PQ 008;5.98520317537;52.6328501376;195450;516200;DONAR_RD
8855;ZWARTMR;Zwarte Meer;VENRTE2009;Veneriete raai 2 PQ 009;5.98432659737;52.6335736062;195390;516280;DONAR_RD
8856;ZWARTMR;Zwarte Meer;VENRTE2010;Veneriete raai 2 PQ 010;5.98344999057;52.6342970683;195330;516360;DONAR_RD
8857;ZWARTMR;Zwarte Meer;VENRTE2011;Veneriete raai 2 PQ 011;5.98257335497;52.6350205238;195270;516440;DONAR_RD
8858;ZWARTMR;Zwarte Meer;VENRTE2012;Veneriete raai 2 PQ 012;5.98169669056;52.6357439728;195210;516520;DONAR_RD
8859;ZWARTMR;Zwarte Meer;VENRTE2013;Veneriete raai 2 PQ 013;5.98081999734;52.6364674152;195150;516600;DONAR_RD
8860;ZWARTMR;Zwarte Meer;VENRTE2014;Veneriete raai 2 PQ 014;5.97994327531;52.6371908511;195090;516680;DONAR_RD
8861;ZWARTMR;Zwarte Meer;VENRTE2015;Veneriete raai 2 PQ 015;5.97906652447;52.6379142805;195030;516760;DONAR_RD
8862;ZWARTMR;Zwarte Meer;VENRTE2016;Veneriete raai 2 PQ 016;5.97818974481;52.6386377032;194970;516840;DONAR_RD
8863;ZWARTMR;Zwarte Meer;VENRTE2017;Veneriete raai 2 PQ 017;5.97731293634;52.6393611195;194910;516920;DONAR_RD
8864;ZWARTMR;Zwarte Meer;VENRTE2018;Veneriete raai 2 PQ 018;5.97643609906;52.6400845292;194850;517e3;DONAR_RD
8865;ZWARTMR;Zwarte Meer;VENRTE2019;Veneriete raai 2 PQ 019;5.97555923296;52.6408079323;194790;517080;DONAR_RD
8866;ZWARTMR;Zwarte Meer;VENRTE2020;Veneriete raai 2 PQ 020;5.97468233805;52.6415313289;194730;517160;DONAR_RD
8867;ZWARTMR;Zwarte Meer;VENRTE2021;Veneriete raai 2 PQ 021;5.97380541431;52.6422547189;194670;517240;DONAR_RD
8868;ZWARTMR;Zwarte Meer;VENRTE2022;Veneriete raai 2 PQ 022;5.97292846176;52.6429781024;194610;517320;DONAR_RD
8869;ZWARTMR;Zwarte Meer;VENRTE2023;Veneriete raai 2 PQ 023;5.97205148038;52.6437014793;194550;517400;DONAR_RD
8870;ZWARTMR;Zwarte Meer;VENRTE2024;Veneriete raai 2 PQ 024;5.97117447018;52.6444248496;194490;517480;DONAR_RD
8871;ZWARTMR;Zwarte Meer;VENRTE3001;Veneriete raai 3 PQ 001;5.99252746108;52.6283189282;195950;515700;DONAR_RD
8872;ZWARTMR;Zwarte Meer;VENRTE3002;Veneriete raai 3 PQ 002;5.99165109368;52.6290424513;195890;515780;DONAR_RD
8873;ZWARTMR;Zwarte Meer;VENRTE3003;Veneriete raai 3 PQ 003;5.99077469748;52.6297659678;195830;515860;DONAR_RD
8874;ZWARTMR;Zwarte Meer;VENRTE3004;Veneriete raai 3 PQ 004;5.98989827249;52.6304894779;195770;515940;DONAR_RD
8875;ZWARTMR;Zwarte Meer;VENRTE3005;Veneriete raai 3 PQ 005;5.9890218187;52.6312129813;195710;516020;DONAR_RD
8876;ZWARTMR;Zwarte Meer;VENRTE3006;Veneriete raai 3 PQ 006;5.98814533611;52.6319364783;195650;516100;DONAR_RD
8877;ZWARTMR;Zwarte Meer;VENRTE3007;Veneriete raai 3 PQ 007;5.98726882472;52.6326599687;195590;516180;DONAR_RD
8878;ZWARTMR;Zwarte Meer;VENRTE3008;Veneriete raai 3 PQ 008;5.98639228452;52.6333834525;195530;516260;DONAR_RD
8879;ZWARTMR;Zwarte Meer;VENRTE3009;Veneriete raai 3 PQ 009;5.98551571552;52.6341069298;195470;516340;DONAR_RD
8880;ZWARTMR;Zwarte Meer;VENRTE3010;Veneriete raai 3 PQ 010;5.98463911772;52.6348304005;195410;516420;DONAR_RD
8881;ZWARTMR;Zwarte Meer;VENRTE3011;Veneriete raai 3 PQ 011;5.98376249111;52.6355538647;195350;516500;DONAR_RD
8882;ZWARTMR;Zwarte Meer;VENRTE3012;Veneriete raai 3 PQ 012;5.9828858357;52.6362773224;195290;516580;DONAR_RD
8883;ZWARTMR;Zwarte Meer;VENRTE3013;Veneriete raai 3 PQ 013;5.98200915147;52.6370007735;195230;516660;DONAR_RD
8884;ZWARTMR;Zwarte Meer;VENRTE3014;Veneriete raai 3 PQ 014;5.98113243844;52.637724218;195170;516740;DONAR_RD
8885;ZWARTMR;Zwarte Meer;VENRTE3015;Veneriete raai 3 PQ 015;5.98025569659;52.638447656;195110;516820;DONAR_RD
8886;ZWARTMR;Zwarte Meer;VENRTE3016;Veneriete raai 3 PQ 016;5.97937892593;52.6391710875;195050;516900;DONAR_RD
8887;ZWARTMR;Zwarte Meer;VENRTE3017;Veneriete raai 3 PQ 017;5.97850212646;52.6398945124;194990;516980;DONAR_RD
8888;ZWARTMR;Zwarte Meer;VENRTE3018;Veneriete raai 3 PQ 018;5.97762529817;52.6406179307;194930;517060;DONAR_RD
8889;ZWARTMR;Zwarte Meer;VENRTE3019;Veneriete raai 3 PQ 019;5.97674844107;52.6413413425;194870;517140;DONAR_RD
8890;ZWARTMR;Zwarte Meer;VENRTE3020;Veneriete raai 3 PQ 020;5.97587155514;52.6420647478;194810;517220;DONAR_RD
8891;ZWARTMR;Zwarte Meer;VENRTE3021;Veneriete raai 3 PQ 021;5.9749946404;52.6427881465;194750;517300;DONAR_RD
8892;ZWARTMR;Zwarte Meer;VENRTE3022;Veneriete raai 3 PQ 022;5.97411769684;52.6435115386;194690;517380;DONAR_RD
8893;ZWARTMR;Zwarte Meer;VENRTE3023;Veneriete raai 3 PQ 023;5.97324072445;52.6442349242;194630;517460;DONAR_RD
8894;ZWARTMR;Zwarte Meer;VENRTE3024;Veneriete raai 3 PQ 024;5.97236372324;52.6449583032;194570;517540;DONAR_RD
8895;ZWARTMR;Zwarte Meer;VENRTE7001;Veneriete raai 7 PQ 001;5.99088051806;52.6267093991;195840;515520;DONAR_RD
8896;ZWARTMR;Zwarte Meer;VENRTE7002;Veneriete raai 7 PQ 002;5.98970629005;52.627254653;195760;515580;DONAR_RD
8897;ZWARTMR;Zwarte Meer;VENRTE7003;Veneriete raai 7 PQ 003;5.98853203293;52.6277998953;195680;515640;DONAR_RD
8898;ZWARTMR;Zwarte Meer;VENRTE7004;Veneriete raai 7 PQ 004;5.98735774669;52.6283451259;195600;515700;DONAR_RD
8899;ZWARTMR;Zwarte Meer;VENRTE7005;Veneriete raai 7 PQ 005;5.98618343134;52.6288903449;195520;515760;DONAR_RD
8900;ZWARTMR;Zwarte Meer;VENRTE7006;Veneriete raai 7 PQ 006;5.98500908687;52.6294355523;195440;515820;DONAR_RD
8901;ZWARTMR;Zwarte Meer;VENRTE7007;Veneriete raai 7 PQ 007;5.98383471327;52.629980748;195360;515880;DONAR_RD
8902;ZWARTMR;Zwarte Meer;VENRTE7008;Veneriete raai 7 PQ 008;5.98266031056;52.6305259321;195280;515940;DONAR_RD
8903;ZWARTMR;Zwarte Meer;VENRTE7009;Veneriete raai 7 PQ 009;5.98148587873;52.6310711046;195200;516e3;DONAR_RD
8904;ZWARTMR;Zwarte Meer;VENRTE7010;Veneriete raai 7 PQ 010;5.98031141778;52.6316162655;195120;516060;DONAR_RD
8905;ZWARTMR;Zwarte Meer;VENRTE7011;Veneriete raai 7 PQ 011;5.97913692771;52.6321614147;195040;516120;DONAR_RD
8906;ZWARTMR;Zwarte Meer;VENRTE7012;Veneriete raai 7 PQ 012;5.97796240852;52.6327065523;194960;516180;DONAR_RD
8907;ZWARTMR;Zwarte Meer;VENRTE7013;Veneriete raai 7 PQ 013;5.97678786021;52.6332516782;194880;516240;DONAR_RD
8908;ZWARTMR;Zwarte Meer;VENRTE7014;Veneriete raai 7 PQ 014;5.97561328277;52.6337967925;194800;516300;DONAR_RD
8909;ZWARTMR;Zwarte Meer;VENRTE7015;Veneriete raai 7 PQ 015;5.97443867621;52.6343418952;194720;516360;DONAR_RD
8910;ZWARTMR;Zwarte Meer;VENRTE7016;Veneriete raai 7 PQ 016;5.97326404053;52.6348869863;194640;516420;DONAR_RD
8911;ZWARTMR;Zwarte Meer;VENRTE7017;Veneriete raai 7 PQ 017;5.97208937572;52.6354320657;194560;516480;DONAR_RD
8912;ZWARTMR;Zwarte Meer;VENRTE7018;Veneriete raai 7 PQ 018;5.97091468179;52.6359771334;194480;516540;DONAR_RD
8913;ZWARTMR;Zwarte Meer;VENRTE7019;Veneriete raai 7 PQ 019;5.96973995874;52.6365221896;194400;516600;DONAR_RD
8914;ZWARTMR;Zwarte Meer;VENRTE7020;Veneriete raai 7 PQ 020;5.96856520656;52.637067234;194320;516660;DONAR_RD
8915;ZWARTMR;Zwarte Meer;VENRTE7021;Veneriete raai 7 PQ 021;5.96739042525;52.6376122669;194240;516720;DONAR_RD
8916;ZWARTMR;Zwarte Meer;VENRTE7022;Veneriete raai 7 PQ 022;5.96621561482;52.6381572881;194160;516780;DONAR_RD
8917;ZWARTMR;Zwarte Meer;VENRTE7023;Veneriete raai 7 PQ 023;5.96504077526;52.6387022977;194080;516840;DONAR_RD
8918;ZWARTMR;Zwarte Meer;VENRTE7024;Veneriete raai 7 PQ 024;5.96386590657;52.6392472956;194e3;516900;DONAR_RD
8919;ZWARTMR;Zwarte Meer;VENRTE8001;Veneriete raai 8 PQ 001;5.99177659233;52.6274239142;195900;515600;DONAR_RD
8920;ZWARTMR;Zwarte Meer;VENRTE8002;Veneriete raai 8 PQ 002;5.99060235644;52.6279691768;195820;515660;DONAR_RD
8921;ZWARTMR;Zwarte Meer;VENRTE8003;Veneriete raai 8 PQ 003;5.98942809143;52.6285144279;195740;515720;DONAR_RD
8922;ZWARTMR;Zwarte Meer;VENRTE8004;Veneriete raai 8 PQ 004;5.9882537973;52.6290596673;195660;515780;DONAR_RD
8923;ZWARTMR;Zwarte Meer;VENRTE8005;Veneriete raai 8 PQ 005;5.98707947405;52.6296048951;195580;515840;DONAR_RD
8924;ZWARTMR;Zwarte Meer;VENRTE8006;Veneriete raai 8 PQ 006;5.98590512168;52.6301501112;195500;515900;DONAR_RD
8925;ZWARTMR;Zwarte Meer;VENRTE8007;Veneriete raai 8 PQ 007;5.98473074019;52.6306953157;195420;515960;DONAR_RD
8926;ZWARTMR;Zwarte Meer;VENRTE8008;Veneriete raai 8 PQ 008;5.98355632958;52.6312405086;195340;516020;DONAR_RD
8927;ZWARTMR;Zwarte Meer;VENRTE8009;Veneriete raai 8 PQ 009;5.98238188985;52.6317856899;195260;516080;DONAR_RD
8928;ZWARTMR;Zwarte Meer;VENRTE8010;Veneriete raai 8 PQ 010;5.981207421;52.6323308595;195180;516140;DONAR_RD
8929;ZWARTMR;Zwarte Meer;VENRTE8011;Veneriete raai 8 PQ 011;5.98003292303;52.6328760175;195100;516200;DONAR_RD
8930;ZWARTMR;Zwarte Meer;VENRTE8012;Veneriete raai 8 PQ 012;5.97885839593;52.6334211638;195020;516260;DONAR_RD
8931;ZWARTMR;Zwarte Meer;VENRTE8013;Veneriete raai 8 PQ 013;5.97768383971;52.6339662986;194940;516320;DONAR_RD
8932;ZWARTMR;Zwarte Meer;VENRTE8014;Veneriete raai 8 PQ 014;5.97650925437;52.6345114216;194860;516380;DONAR_RD
8933;ZWARTMR;Zwarte Meer;VENRTE8015;Veneriete raai 8 PQ 015;5.9753346399;52.6350565331;194780;516440;DONAR_RD
8934;ZWARTMR;Zwarte Meer;VENRTE8016;Veneriete raai 8 PQ 016;5.97415999631;52.6356016329;194700;516500;DONAR_RD
8935;ZWARTMR;Zwarte Meer;VENRTE8017;Veneriete raai 8 PQ 017;5.9729853236;52.6361467211;194620;516560;DONAR_RD
8936;ZWARTMR;Zwarte Meer;VENRTE8018;Veneriete raai 8 PQ 018;5.97181062176;52.6366917976;194540;516620;DONAR_RD
8937;ZWARTMR;Zwarte Meer;VENRTE8019;Veneriete raai 8 PQ 019;5.97063589079;52.637236862499996;194460;516680;DONAR_RD
8938;ZWARTMR;Zwarte Meer;VENRTE8020;Veneriete raai 8 PQ 020;5.96946113069;52.6377819158;194380;516740;DONAR_RD
8939;ZWARTMR;Zwarte Meer;VENRTE8021;Veneriete raai 8 PQ 021;5.96828634147;52.6383269574;194300;516800;DONAR_RD
8940;ZWARTMR;Zwarte Meer;VENRTE8022;Veneriete raai 8 PQ 022;5.96711152312;52.6388719874;194220;516860;DONAR_RD
8941;ZWARTMR;Zwarte Meer;VENRTE8023;Veneriete raai 8 PQ 023;5.96593667565;52.6394170057;194140;516920;DONAR_RD
8942;ZWARTMR;Zwarte Meer;VENRTE8024;Veneriete raai 8 PQ 024;5.96476179904;52.6399620124;194060;516980;DONAR_RD
8943;ZWARTMR;Zwarte Meer;VENRTE9001;Veneriete raai 9 PQ 001;5.99267269573;52.6281384223;195960;515680;DONAR_RD
8944;ZWARTMR;Zwarte Meer;VENRTE9002;Veneriete raai 9 PQ 002;5.99149845194;52.6286836938;195880;515740;DONAR_RD
8945;ZWARTMR;Zwarte Meer;VENRTE9003;Veneriete raai 9 PQ 003;5.99032417904;52.6292289536;195800;515800;DONAR_RD
8946;ZWARTMR;Zwarte Meer;VENRTE9004;Veneriete raai 9 PQ 004;5.98914987702;52.6297742018;195720;515860;DONAR_RD
8947;ZWARTMR;Zwarte Meer;VENRTE9005;Veneriete raai 9 PQ 005;5.98797554587;52.6303194383;195640;515920;DONAR_RD
8948;ZWARTMR;Zwarte Meer;VENRTE9006;Veneriete raai 9 PQ 006;5.98680118561;52.6308646632;195560;515980;DONAR_RD
8949;ZWARTMR;Zwarte Meer;VENRTE9007;Veneriete raai 9 PQ 007;5.98562679622;52.6314098765;195480;516040;DONAR_RD
8950;ZWARTMR;Zwarte Meer;VENRTE9008;Veneriete raai 9 PQ 008;5.98445237772;52.6319550782;195400;516100;DONAR_RD
8951;ZWARTMR;Zwarte Meer;VENRTE9009;Veneriete raai 9 PQ 009;5.98327793009;52.6325002682;195320;516160;DONAR_RD
8952;ZWARTMR;Zwarte Meer;VENRTE9010;Veneriete raai 9 PQ 010;5.98210345334;52.6330454466;195240;516220;DONAR_RD
8953;ZWARTMR;Zwarte Meer;VENRTE9011;Veneriete raai 9 PQ 011;5.98092894746;52.6335906134;195160;516280;DONAR_RD
8954;ZWARTMR;Zwarte Meer;VENRTE9012;Veneriete raai 9 PQ 012;5.97975441246;52.6341357685;195080;516340;DONAR_RD
8955;ZWARTMR;Zwarte Meer;VENRTE9013;Veneriete raai 9 PQ 013;5.97857984834;52.634680912;195e3;516400;DONAR_RD
8956;ZWARTMR;Zwarte Meer;VENRTE9014;Veneriete raai 9 PQ 014;5.97740525509;52.6352260438;194920;516460;DONAR_RD
8957;ZWARTMR;Zwarte Meer;VENRTE9015;Veneriete raai 9 PQ 015;5.97623063272;52.6357711641;194840;516520;DONAR_RD
8958;ZWARTMR;Zwarte Meer;VENRTE9016;Veneriete raai 9 PQ 016;5.97505598122;52.6363162726;194760;516580;DONAR_RD
8959;ZWARTMR;Zwarte Meer;VENRTE9017;Veneriete raai 9 PQ 017;5.9738813006000004;52.6368613696;194680;516640;DONAR_RD
8960;ZWARTMR;Zwarte Meer;VENRTE9018;Veneriete raai 9 PQ 018;5.97270659084;52.6374064549;194600;516700;DONAR_RD
8961;ZWARTMR;Zwarte Meer;VENRTE9019;Veneriete raai 9 PQ 019;5.97153185196;52.6379515286;194520;516760;DONAR_RD
8962;ZWARTMR;Zwarte Meer;VENRTE9020;Veneriete raai 9 PQ 020;5.97035708396;52.6384965906;194440;516820;DONAR_RD
8963;ZWARTMR;Zwarte Meer;VENRTE9021;Veneriete raai 9 PQ 021;5.96918228682;52.639041641;194360;516880;DONAR_RD
8964;ZWARTMR;Zwarte Meer;VOGELD;Vogeleiland;6.00913350874;52.6431538761;197060;517360;DONAR_RD
8965;ZWARTMR;Zwarte Meer;VOGELD1001;Vogeleiland raai 1 PQ 001;6.02299411757;52.6411157608;198e3;517141.4;DONAR_RD
8966;ZWARTMR;Zwarte Meer;VOGELD1002;Vogeleiland raai 1 PQ 002;6.02195869962;52.6417567645;197929.3;517212.1;DONAR_RD
8967;ZWARTMR;Zwarte Meer;VOGELD1003;Vogeleiland raai 1 PQ 003;6.02092325149;52.6423977592;197858.6;517282.8;DONAR_RD
8968;ZWARTMR;Zwarte Meer;VOGELD1004;Vogeleiland raai 1 PQ 004;6.01988778611;52.6430396436;197787.9;517353.6;DONAR_RD
8969;ZWARTMR;Zwarte Meer;VOGELD1005;Vogeleiland raai 1 PQ 005;6.01885227761;52.6436806201;197717.2;517424.3;DONAR_RD
8970;ZWARTMR;Zwarte Meer;VOGELD1006;Vogeleiland raai 1 PQ 006;6.01781526134;52.6443215955;197646.4;517495;DONAR_RD
8971;ZWARTMR;Zwarte Meer;VOGELD1007;Vogeleiland raai 1 PQ 007;6.01677969247;52.6449625539;197575.7;517565.7;DONAR_RD
8972;ZWARTMR;Zwarte Meer;VOGELD1008;Vogeleiland raai 1 PQ 008;6.01574409341;52.6456035032;197505;517636.4;DONAR_RD
8973;ZWARTMR;Zwarte Meer;VOGELD1009;Vogeleiland raai 1 PQ 009;6.01470846417;52.6462444434;197434.3;517707.1;DONAR_RD
8974;ZWARTMR;Zwarte Meer;VOGELD1010;Vogeleiland raai 1 PQ 010;6.01367280476;52.6468853746;197363.6;517777.8;DONAR_RD
8975;ZWARTMR;Zwarte Meer;VOGELD1011;Vogeleiland raai 1 PQ 011;6.01263711516;52.6475262967;197292.9;517848.5;DONAR_RD
8976;ZWARTMR;Zwarte Meer;VOGELD1012;Vogeleiland raai 1 PQ 012;6.01160139537;52.6481672097;197222.2;517919.2;DONAR_RD
8977;ZWARTMR;Zwarte Meer;VOGELD1013;Vogeleiland raai 1 PQ 013;6.0105656454;52.6488081137;197151.5;517989.9;DONAR_RD
8978;ZWARTMR;Zwarte Meer;VOGELD1014;Vogeleiland raai 1 PQ 014;6.00952987796;52.6494499073;197080.8;518060.7;DONAR_RD
8979;ZWARTMR;Zwarte Meer;VOGELD1015;Vogeleiland raai 1 PQ 015;6.00849406759;52.6500907931;197010.1;518131.4;DONAR_RD
8980;ZWARTMR;Zwarte Meer;VOGELD1016;Vogeleiland raai 1 PQ 016;6.00745674923;52.6507316775;196939.3;518202.1;DONAR_RD
8981;ZWARTMR;Zwarte Meer;VOGELD1017;Vogeleiland raai 1 PQ 017;6.00642087847;52.6513725452;196868.6;518272.8;DONAR_RD
8982;ZWARTMR;Zwarte Meer;VOGELD1018;Vogeleiland raai 1 PQ 018;6.00538497752;52.6520134037;196797.9;518343.5;DONAR_RD
8983;ZWARTMR;Zwarte Meer;VOGELD1019;Vogeleiland raai 1 PQ 019;6.00434904638;52.6526542532;196727.2;518414.2;DONAR_RD
8984;ZWARTMR;Zwarte Meer;VOGELD1020;Vogeleiland raai 1 PQ 020;6.00331308505;52.6532950936;196656.5;518484.9;DONAR_RD
8985;ZWARTMR;Zwarte Meer;VOGELD1021;Vogeleiland raai 1 PQ 021;6.00227709352;52.6539359249;196585.8;518555.6;DONAR_RD
8986;ZWARTMR;Zwarte Meer;VOGELD1022;Vogeleiland raai 1 PQ 022;6.0012410718;52.6545767471;196515.1;518626.3;DONAR_RD
8987;ZWARTMR;Zwarte Meer;VOGELD1023;Vogeleiland raai 1 PQ 023;6.00020503241;52.655218459;196444.4;518697.1;DONAR_RD
8988;ZWARTMR;Zwarte Meer;VOGELD1024;Vogeleiland raai 1 PQ 024;5.99916895028;52.6558592631;196373.7;518767.8;DONAR_RD
8989;ZWARTMR;Zwarte Meer;VOGELD1025;Vogeleiland raai 1 PQ 025;5.99813135994;52.6565000657;196302.9;518838.5;DONAR_RD
8990;ZWARTMR;Zwarte Meer;VOGELD1026;Vogeleiland raai 1 PQ 026;5.9970952174;52.6571408515;196232.2;518909.2;DONAR_RD
8991;ZWARTMR;Zwarte Meer;VOGELD2001;Vogeleiland raai 2 PQ 001;6.02194037461;52.6404859133;197929.3;517070.7;DONAR_RD
8992;ZWARTMR;Zwarte Meer;VOGELD2002;Vogeleiland raai 2 PQ 002;6.02090495605;52.641126908;197858.6;517141.4;DONAR_RD
8993;ZWARTMR;Zwarte Meer;VOGELD2003;Vogeleiland raai 2 PQ 003;6.01986950732;52.6417678936;197787.9;517212.1;DONAR_RD
8994;ZWARTMR;Zwarte Meer;VOGELD2004;Vogeleiland raai 2 PQ 004;6.01883402841;52.6424088701;197717.2;517282.8;DONAR_RD
8995;ZWARTMR;Zwarte Meer;VOGELD2005;Vogeleiland raai 2 PQ 005;6.01779705465;52.6430507442;197646.4;517353.6;DONAR_RD
8996;ZWARTMR;Zwarte Meer;VOGELD2006;Vogeleiland raai 2 PQ 006;6.01676151535;52.6436917026;197575.7;517424.3;DONAR_RD
8997;ZWARTMR;Zwarte Meer;VOGELD2007;Vogeleiland raai 2 PQ 007;6.01572594587;52.6443326519;197505;517495;DONAR_RD
8998;ZWARTMR;Zwarte Meer;VOGELD2008;Vogeleiland raai 2 PQ 008;6.01469034621;52.6449735922;197434.3;517565.7;DONAR_RD
8999;ZWARTMR;Zwarte Meer;VOGELD2009;Vogeleiland raai 2 PQ 009;6.01365471638;52.6456145233;197363.6;517636.4;DONAR_RD
9e3;ZWARTMR;Zwarte Meer;VOGELD2010;Vogeleiland raai 2 PQ 010;6.01261905636;52.6462554454;197292.9;517707.1;DONAR_RD
9001;ZWARTMR;Zwarte Meer;VOGELD2011;Vogeleiland raai 2 PQ 011;6.01158336616;52.6468963584;197222.2;517777.8;DONAR_RD
9002;ZWARTMR;Zwarte Meer;VOGELD2012;Vogeleiland raai 2 PQ 012;6.01054764577;52.6475372624;197151.5;517848.5;DONAR_RD
9003;ZWARTMR;Zwarte Meer;VOGELD2013;Vogeleiland raai 2 PQ 013;6.00951189521;52.6481781572;197080.8;517919.2;DONAR_RD
9004;ZWARTMR;Zwarte Meer;VOGELD2014;Vogeleiland raai 2 PQ 014;6.00847611446;52.648819043;197010.1;517989.9;DONAR_RD
9005;ZWARTMR;Zwarte Meer;VOGELD2015;Vogeleiland raai 2 PQ 015;6.00743883842;52.6494608262;196939.3;518060.7;DONAR_RD
9006;ZWARTMR;Zwarte Meer;VOGELD2016;Vogeleiland raai 2 PQ 016;6.00640299725;52.6501016938;196868.6;518131.4;DONAR_RD
9007;ZWARTMR;Zwarte Meer;VOGELD2017;Vogeleiland raai 2 PQ 017;6.0053671259;52.6507425524;196797.9;518202.1;DONAR_RD
9008;ZWARTMR;Zwarte Meer;VOGELD2018;Vogeleiland raai 2 PQ 018;6.00433122436;52.6513834019;196727.2;518272.8;DONAR_RD
9009;ZWARTMR;Zwarte Meer;VOGELD2019;Vogeleiland raai 2 PQ 019;6.00329529262;52.6520242422;196656.5;518343.5;DONAR_RD
9010;ZWARTMR;Zwarte Meer;VOGELD2020;Vogeleiland raai 2 PQ 020;6.0022593307;52.6526650736;196585.8;518414.2;DONAR_RD
9011;ZWARTMR;Zwarte Meer;VOGELD2021;Vogeleiland raai 2 PQ 021;6.00122333858;52.6533058958;196515.1;518484.9;DONAR_RD
9012;ZWARTMR;Zwarte Meer;VOGELD2022;Vogeleiland raai 2 PQ 022;6.00018731628;52.6539467089;196444.4;518555.6;DONAR_RD
9013;ZWARTMR;Zwarte Meer;VOGELD2023;Vogeleiland raai 2 PQ 023;5.99915126377;52.654587513;196373.7;518626.3;DONAR_RD
9014;ZWARTMR;Zwarte Meer;VOGELD2024;Vogeleiland raai 2 PQ 024;5.99811371559;52.6552292143;196302.9;518697.1;DONAR_RD
9015;ZWARTMR;Zwarte Meer;VOGELD2025;Vogeleiland raai 2 PQ 025;5.99707760266;52.6558700002;196232.2;518767.8;DONAR_RD
9016;ZWARTMR;Zwarte Meer;VOGELD2026;Vogeleiland raai 2 PQ 026;5.99604145952;52.656510777;196161.5;518838.5;DONAR_RD
9017;ZWARTMR;Zwarte Meer;VOGELD3001;Vogeleiland raai 3 PQ 001;6.02088666183;52.6398560564;197858.6;517e3;DONAR_RD
9018;ZWARTMR;Zwarte Meer;VOGELD3002;Vogeleiland raai 3 PQ 002;6.01985124266;52.640497042;197787.9;517070.7;DONAR_RD
9019;ZWARTMR;Zwarte Meer;VOGELD3003;Vogeleiland raai 3 PQ 003;6.01881579332;52.6411380185;197717.2;517141.4;DONAR_RD
9020;ZWARTMR;Zwarte Meer;VOGELD3004;Vogeleiland raai 3 PQ 004;6.0177788363;52.6417789938;197646.4;517212.1;DONAR_RD
9021;ZWARTMR;Zwarte Meer;VOGELD3005;Vogeleiland raai 3 PQ 005;6.01674332659;52.6424199522;197575.7;517282.8;DONAR_RD
9022;ZWARTMR;Zwarte Meer;VOGELD3006;Vogeleiland raai 3 PQ 006;6.01570779954;52.6430618002;197505;517353.6;DONAR_RD
9023;ZWARTMR;Zwarte Meer;VOGELD3007;Vogeleiland raai 3 PQ 007;6.01467222946;52.6437027405;197434.3;517424.3;DONAR_RD
9024;ZWARTMR;Zwarte Meer;VOGELD3008;Vogeleiland raai 3 PQ 008;6.0136366292;52.6443436716;197363.6;517495;DONAR_RD
9025;ZWARTMR;Zwarte Meer;VOGELD3009;Vogeleiland raai 3 PQ 009;6.01260099876;52.6449845937;197292.9;517565.7;DONAR_RD
9026;ZWARTMR;Zwarte Meer;VOGELD3010;Vogeleiland raai 3 PQ 010;6.01156533814;52.6456255067;197222.2;517636.4;DONAR_RD
9027;ZWARTMR;Zwarte Meer;VOGELD3011;Vogeleiland raai 3 PQ 011;6.01052964734;52.6462664107;197151.5;517707.1;DONAR_RD
9028;ZWARTMR;Zwarte Meer;VOGELD3012;Vogeleiland raai 3 PQ 012;6.00949392636;52.6469073055;197080.8;517777.8;DONAR_RD
9029;ZWARTMR;Zwarte Meer;VOGELD3013;Vogeleiland raai 3 PQ 013;6.0084581752;52.6475481913;197010.1;517848.5;DONAR_RD
9030;ZWARTMR;Zwarte Meer;VOGELD3014;Vogeleiland raai 3 PQ 014;6.00742091613;52.6481890758;196939.3;517919.2;DONAR_RD
9031;ZWARTMR;Zwarte Meer;VOGELD3015;Vogeleiland raai 3 PQ 015;6.00638510458;52.6488299434;196868.6;517989.9;DONAR_RD
9032;ZWARTMR;Zwarte Meer;VOGELD3016;Vogeleiland raai 3 PQ 016;6.00534927546;52.6494717007;196797.9;518060.7;DONAR_RD
9033;ZWARTMR;Zwarte Meer;VOGELD3017;Vogeleiland raai 3 PQ 017;6.00431340351;52.6501125501;196727.2;518131.4;DONAR_RD
9034;ZWARTMR;Zwarte Meer;VOGELD3018;Vogeleiland raai 3 PQ 018;6.00327750138;52.6507533905;196656.5;518202.1;DONAR_RD
9035;ZWARTMR;Zwarte Meer;VOGELD3019;Vogeleiland raai 3 PQ 019;6.00224156906;52.6513942218;196585.8;518272.8;DONAR_RD
9036;ZWARTMR;Zwarte Meer;VOGELD3020;Vogeleiland raai 3 PQ 020;6.00120560654;52.6520350441;196515.1;518343.5;DONAR_RD
9037;ZWARTMR;Zwarte Meer;VOGELD3021;Vogeleiland raai 3 PQ 021;6.00016961384;52.6526758572;196444.4;518414.2;DONAR_RD
9038;ZWARTMR;Zwarte Meer;VOGELD3022;Vogeleiland raai 3 PQ 022;5.99913359094;52.6533166613;196373.7;518484.9;DONAR_RD
9039;ZWARTMR;Zwarte Meer;VOGELD3023;Vogeleiland raai 3 PQ 023;5.99809605993;52.6539574639;196302.9;518555.6;DONAR_RD
